chunk_id,contract_name,chunk_index,clause_category,answer,text_preview
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Effective Date,The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Expiration Date,The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Governing Law,This Agreement shall be governed and construed according to the laws of the State of Kansas.,REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Non-Compete,"When endorsing a non-competitive product, under no circumstances shall CONSULTANT wear, play, use, hold or in any way be associated with an ADAMS GOLF competitor's Product.",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Exclusivity,"During the term of this Agreement, CONSULTANT shall exclusively play/use the MANDATORY PRODUCT.",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Competitive Restriction Exception,"Notwithstanding paragraphs 4A, 4B and 4C above, CONSULTANT shall be entitled to endorse and play the [*****].",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Anti-Assignment,"Neither ADAMS GOLF nor CONSULTANT shall have the right to grant sublicenses hereunder or to assign, alienate or otherwise transfer any of its rights or obligations hereunder.",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Minimum Commitment,"In each and every calendar year of this Agreement, CONSULTANT shall achieve a satisfactory record of play in a minimum of [* ****] professional golf association events on the SPGA and/or PGA tour (which shall include both the PGA and SPGA Tour Skins Games).",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Volume Restriction,"During  the term of this Agreement, CONSULTANT  shall make himself available on not more than [*****]  days for television and radio commercials, photo shoots, modeling and  promotional appearances compatible with CONSULTANT'S  own practice, play and personal time requirements.",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
5,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__License Grant,"CONSULTANT hereby gives and grants to ADAMS GOLF the exclusive right and license to use CONSULTANT'S ENDORSEMENT in connection with the manufacture, sale, distribution, advertising and promotion of PRODUCT in the CONTRACT TERRITORY.",REDACTED COPY CONFIDENTIAL TREATMENT REQUESTED CONFIDENTIAL PORTIONS OF THIS DOCUMENT HAVE BEEN REDACTED AND HAVE BEEN SEPARATELY FILED WITH THE COMMI
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Document Name",CONSULTING AGREEMENT,"Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Parties",Gianluca Rotino,"Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Agreement Date","July 20, 2018","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Effective Date","This letter agreement will be effective as of July 1, 2018.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Expiration Date",This Agreement will commence on the Effective Date and will continue until termination as provided below.,"Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Governing Law","This Agreement shall be governed by the laws of the State of Texas, without reference to its conflicts of law principles.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Non-Compete","Without limiting the foregoing, Consultant agrees to use his or her best efforts (A) to segregate Consultant's","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Termination For Convenience",Either Consultant or Company may terminate this Agreement upon prior written notice thereof to the other party.,"Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Anti-Assignment",Neither this Agreement nor any right hereunder or interest herein may be assigned or transferred by Consultant without the express written consent of Company.,"Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Volume Restriction","The Company will compensate Consultant at the rate of $400 per hour (19 hours cap monthly; anything over these hrs must be preapproved by management), payable in accordance with the Company's standard payroll schedule, and subject to withholding as legally required.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Ip Ownership Assignment","Consultant hereby irrevocably assigns to Company all right, title and interest in and to any information (including, without limitation, business plans and/or business information), technology, know-how, materials, notes, records, designs, ideas, inventions, improvements, devices, developments, discoveries, compositions, trade secrets, processes, methods and/or techniques, whether or not patentable or copyrightable, that are conceived, reduced to practice or made by Consultant alone or jointly with others in the course of performing the Services or through the use of Confidential Information (collectively, 111nventions"").","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__License Grant","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Irrevocable Or Perpetual License","Consultant agrees that if, in the course of performing the Services, Consultant incorporates into any Invention developed hereunder any invention, improvement, development concept, discovery or other proprietary subject matter owned by Consultant or in which Consultant has an interest (""Item""), Consultant will inform Company in writing thereof, and Company is hereby granted and shall have a non-exclusive, royalty-free, perpetual, irrevocable, worldwide license to make, have made, modify, reproduce, display, use and sell such Item as part of or in connection with the exploitation of such Invention.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
6,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Post-Termination Services","Upon the termination of this Agreement, or upon Company's earlier requests, Consultant will deliver to Company all property relating to, and all tangible embodiments of, Inventions in Consultant's possession or control.","Exhibit 10.23 Corporate Address Fannin South Professional Building, Suite 140 7707 Fannin Street Houston, Texas 77054 t: 832.968.4888 CONSULTING AGREE"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Document Name",AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT,"Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties","Nissin Kogyo Co., Ltd.","Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Agreement Date","October 30, 2019","Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.","Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Expiration Date","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.","Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
7,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",0,"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Governing Law",This Amendment shall be governed by and construed in accordance with the laws of Japan.,"Exhibit 10.11 AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT This AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT (this ""Amendment"") is mad"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Document Name,CO-PROMOTION AGREEMENT,"Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Parties,Valeant,"Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Agreement Date,"September 26, 2018","Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Effective Date,"""Effective Date"" shall have the meaning set forth in the preamble to this Agreement.","Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Expiration Date,"This Agreement shall become effective as of the Effective Date and, unless earlier terminated as provided in this ARTICLE 12, shall extend until the four (4) year anniversary of the Effective Date (the ""Term"").","Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
8,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,0,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement__Governing Law,"This Agreement and any and all matters arising directly or indirectly herefrom shall be governed by and construed and enforced in accordance with the internal laws of the [***] applicable to agreements made and to be performed entirely in such state, including its statutes of limitation but without giving effect to the conflict of law principles thereof.","Exhibit 10.2 [REDACTED] CO-PROMOTION AGREEMENT by and between DOVA PHARMACEUTICALS, INC. and VALEANT PHARMACEUTICALS NORTH AMERICA LLC September 26, 2"
